step,hour,action,action_description,pv_power_kw,load_kw,grid_import_kw,grid_export_kw,battery_charge_kw,battery_discharge_kw,soc,soh,battery_temp_k,grid_price,cost_grid_import,revenue_grid_export,soc_penalty,thermal_penalty,reward,td_error,cumulative_cost,cumulative_revenue
0,0,3,Grid -> Load; Grid -> Battery (arbitrage),0.0,1.536634426000764,3.536634426000764,0.0,2.0,0.0,0.596,1.0,976.8838965224671,0.08433788819868285,0.2982722788196653,0.0,0.0,1353.4677930449343,-1353.766065323754,1353.7662813560278,0.2982722788196653,0.0
1,1,0,PV -> Load; excess PV -> Battery,0.0,1.6017267480118285,1.6017267480118285,0.0,0.0,0.0,0.596,1.0,976.8838965224671,0.08030691541892085,0.12862973447680906,0.0,0.0,0.0,-0.12862973447680906,0.12880252815754875,0.42690201329647437,0.0
2,2,2,Battery -> Load; Grid supplements if needed,0.0,1.4121705927971895,0.0,0.0,0.0,1.4121705927971895,0.5208845429363197,1.0,1320.6315606479852,0.08098025833329227,0.0,0.0,0.0,683.4953282510362,-683.4953282510362,683.4895560650841,0.42690201329647437,0.0
3,3,1,PV -> Load; excess PV -> Grid (sell),0.0,1.3636990315311979,1.3636990315311979,0.0,0.0,0.0,0.5208845429363197,1.0,1320.6315606479852,0.08340938718392739,0.11374530052333248,0.0,0.0,0.0,-0.11374530052333248,0.11388708941046584,0.5406473138198069,0.0
4,4,3,Grid -> Load; Grid -> Battery (arbitrage),0.0,1.2012242683317953,3.2012242683317953,0.0,2.0,0.0,0.6168845429363197,1.0,1996.4207081731738,0.08247273180730391,0.26401371053716083,0.0,0.0,1347.5782950503772,-1347.8423087609144,1347.8381736015442,0.8046610243569677,0.0
5,5,1,PV -> Load; excess PV -> Grid (sell),0.0,1.6457434472979302,1.6457434472979302,0.0,0.0,0.0,0.6168845429363197,1.0,1996.4207081731738,0.08173686953133452,0.13451791743383965,0.0,0.0,0.0,-0.13451791743383965,0.1347614290543539,0.9391789417908074,0.0
6,6,0,PV -> Load; excess PV -> Battery,0.02555608958444414,1.5024985950864072,1.476942505501963,0.0,0.0,0.0,0.6168845429363197,1.0,1996.4207081731738,0.0788624882488378,0.11647536098435762,0.0,0.0,0.0,-0.11647536098435762,0.1250437858223858,1.055654302775165,0.0
7,7,2,Battery -> Load; Grid supplements if needed,0.043048417732596676,5.030859701742024,0.0,0.0,0.0,5.030859701742024,0.3492856226308928,1.0,6570.166177299473,0.07694337934748041,0.0,0.0,0.0,9143.490938252598,-9143.490938252598,9143.481885102505,1.055654302775165,0.0
8,8,2,Battery -> Load; Grid supplements if needed,0.06462776240865938,4.882460768524158,0.19589106306337456,0.0,0.0,4.6865697054607836,0.10000000000000003,1.0,11210.329695616547,0.08112850668857981,0.015892349419969993,0.0,0.0,9276.327036634148,-9276.342928983568,9276.349719137761,1.0715466521951351,0.0
9,9,2,Battery -> Load; Grid supplements if needed,0.08679099253779478,1.683974704392894,1.6839747043928937,0.0,0.0,5.218048215738235e-16,0.1,1.0,11210.329695616547,0.13846412147135345,0.23317007802374415,0.0,0.0,0.0,-0.23317007802374415,0.2257012524755001,1.3047167302188794,0.0
10,10,1,PV -> Load; excess PV -> Grid (sell),0.10523185681127746,1.6414800866517025,1.536248229840425,0.0,0.0,0.0,0.1,1.0,11210.329695616547,0.14248170459649723,0.2188872664710152,0.0,0.0,0.0,-0.2188872664710152,0.22196796037673408,1.5236039966898947,0.0
11,11,2,Battery -> Load; Grid supplements if needed,0.11722653629029267,1.4817264177768465,1.4817264177768465,0.0,0.0,0.0,0.1,1.0,11210.329695616547,0.24063376334415232,0.35655340415609227,0.0,0.0,0.0,-0.35655340415609227,0.3556179962726303,1.880157400845987,0.0
12,12,3,Grid -> Load; Grid -> Battery (arbitrage),0.08571878268920424,2.4166204813146575,4.4166204813146575,0.0,2.0,0.0,0.196,1.0,11984.6854514512,0.2377641169450106,1.0501138686210272,0.0,0.0,1544.7115116693058,-1545.7616255379269,1545.7667757629747,2.9302712694670143,0.0
13,13,2,Battery -> Load; Grid supplements if needed,0.12287266260933362,2.446496292391213,0.6416962923912131,0.0,0.0,1.8047999999999997,0.1,1.0,12672.832557995278,0.24080317578852348,0.15452250509952503,0.0,0.0,1372.2942130881565,-1372.448735593256,1372.4413507984953,3.0847937745665392,0.0
14,14,0,PV -> Load; excess PV -> Battery,0.11872033060179682,1.3802061686363025,1.2614858380345058,0.0,0.0,0.0,0.1,1.0,12672.832557995278,0.1421275414244134,0.17929188070156005,0.0,0.0,0.0,-0.17929188070156005,0.17957347352390407,3.2640856552680995,0.0
15,15,1,PV -> Load; excess PV -> Grid (sell),0.0306683208453289,1.503984622386081,1.4733163015407522,0.0,0.0,0.0,0.1,1.0,12672.832557995278,0.14053256034884412,0.20704891205921158,0.0,0.0,0.0,-0.20704891205921158,0.21263078365145674,3.471134567327311,0.0
16,16,1,PV -> Load; excess PV -> Grid (sell),0.03769795499488382,1.407574842044918,1.369876887050034,0.0,0.0,0.0,0.1,1.0,12672.832557995278,0.13765229270615878,0.18856669422761288,0.0,0.0,0.0,-0.18856669422761288,0.18152274326161633,3.659701261554924,0.0
17,17,1,PV -> Load; excess PV -> Grid (sell),0.07870839479204703,1.5878313780813063,1.5091229832892592,0.0,0.0,0.0,0.1,1.0,12672.832557995278,0.2407869869990193,0.36337717615719206,0.0,0.0,0.0,-0.36337717615719206,0.37074544259108805,4.023078437712116,0.0
18,18,3,Grid -> Load; Grid -> Battery (arbitrage),0.058208273426280335,5.446079713801188,7.446079713801188,0.0,2.0,0.0,0.196,0.99999712,13447.18831382993,0.2410710051141639,1.7950339207662382,0.0,0.0,1544.7115116693058,-1546.506545590072,1546.5036144251492,5.818112358478355,0.0
19,19,0,PV -> Load; excess PV -> Battery,0.03871959616263759,5.446906440409096,5.408186844246458,0.0,0.0,0.0,0.196,0.99999712,13447.18831382993,0.24247286212792932,1.3113385430470526,0.0,0.0,0.0,-1.3113385430470526,1.3081969966708378,7.1294509015254075,0.0
20,20,1,PV -> Load; excess PV -> Grid (sell),0.023068944457855043,5.730587950630299,5.7075190061724435,0.0,0.0,0.0,0.196,0.99999712,13447.18831382993,0.14216610326797763,0.8114157364354566,0.0,0.0,0.0,-0.8114157364354566,0.8107017258776078,7.940866637960864,0.0
21,21,2,Battery -> Load; Grid supplements if needed,0.0,1.3911420716171916,0.0,0.0,0.0,1.3911420716171916,0.12200286818521826,0.99999712,13847.798718357371,0.07727522746109698,0.0,0.0,0.0,797.2208090548811,-797.2208090548811,797.2210502898371,7.940866637960864,0.0
22,22,1,PV -> Load; excess PV -> Grid (sell),0.0,1.2648126168081804,1.2648126168081804,0.0,0.0,0.0,0.12200286818521826,0.99999712,13847.798718357371,0.07850668593139112,0.09929624686982076,0.0,0.0,0.0,-0.09929624686982076,0.09916192801468882,8.040162884830686,0.0
23,23,0,PV -> Load; excess PV -> Battery,0.0,1.554932278861117,1.554932278861117,0.0,0.0,0.0,0.12200286818521826,0.99999712,13847.798718357371,0.08181713938386,0.12722011099204308,0.0,0.0,0.0,-0.12722011099204308,0.1202559175378435,8.167382995822729,0.0
